system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,id,mean,month,pentad,year,.geo,system:time_start,date
20230621_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,12.429913575664845,6.0,5.0,2023,null,1687305600000,2023-06-21
20230621_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.2775305368877412,6.0,5.0,2023,null,1687305600000,2023-06-21
20230626_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,23.977325352188807,6.0,6.0,2023,null,1687737600000,2023-06-26
20230626_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.1145660918836608,6.0,6.0,2023,null,1687737600000,2023-06-26
20230701_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,22.347935817444245,7.0,1.0,2023,null,1688169600000,2023-07-01
20230701_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.152762284843709,7.0,1.0,2023,null,1688169600000,2023-07-01
20230706_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,26.908678760403898,7.0,2.0,2023,null,1688601600000,2023-07-06
20230706_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.1718503775344882,7.0,2.0,2023,null,1688601600000,2023-07-06
20230711_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,33.64278070038439,7.0,3.0,2023,null,1689033600000,2023-07-11
20230711_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.7443317259689481,7.0,3.0,2023,null,1689033600000,2023-07-11
20230716_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,21.383042583590235,7.0,4.0,2023,null,1689465600000,2023-07-16
20230716_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.7157838291977814,7.0,4.0,2023,null,1689465600000,2023-07-16
20230721_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,30.223302030875008,7.0,5.0,2023,null,1689897600000,2023-07-21
20230721_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.7297164879115151,7.0,5.0,2023,null,1689897600000,2023-07-21
20230726_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,31.789660804100283,7.0,6.0,2023,null,1690329600000,2023-07-26
20230726_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.8895842338900811,7.0,6.0,2023,null,1690329600000,2023-07-26
20230801_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,14.03098743538451,8.0,1.0,2023,null,1690848000000,2023-08-01
20230801_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.7079135373585821,8.0,1.0,2023,null,1690848000000,2023-08-01
20230806_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,12.648602951897514,8.0,2.0,2023,null,1691280000000,2023-08-06
20230806_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.1866614069614105,8.0,2.0,2023,null,1691280000000,2023-08-06
20230811_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,15.858040910608624,8.0,3.0,2023,null,1691712000000,2023-08-11
20230811_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.6474389533006811,8.0,3.0,2023,null,1691712000000,2023-08-11
20230816_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,13.649821591844745,8.0,4.0,2023,null,1692144000000,2023-08-16
20230816_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.7124049918397765,8.0,4.0,2023,null,1692144000000,2023-08-16
20230821_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,15.897592547048928,8.0,5.0,2023,null,1692576000000,2023-08-21
20230821_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,0.6248794557172381,8.0,5.0,2023,null,1692576000000,2023-08-21
20230826_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,19.698252221649764,8.0,6.0,2023,null,1693008000000,2023-08-26
20230826_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.4327886226809665,8.0,6.0,2023,null,1693008000000,2023-08-26
20230901_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,10.357209691191029,9.0,1.0,2023,null,1693526400000,2023-09-01
20230901_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,2.0601640550149876,9.0,1.0,2023,null,1693526400000,2023-09-01
20230906_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,4.556480561050713,9.0,2.0,2023,null,1693958400000,2023-09-06
20230906_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,10.910995303024169,9.0,2.0,2023,null,1693958400000,2023-09-06
20230911_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,9.028455021178798,9.0,3.0,2023,null,1694390400000,2023-09-11
20230911_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,3.5898218686459993,9.0,3.0,2023,null,1694390400000,2023-09-11
20230916_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,3.6324659740223595,9.0,4.0,2023,null,1694822400000,2023-09-16
20230916_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,4.736184699373095,9.0,4.0,2023,null,1694822400000,2023-09-16
20230921_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,4.9108318721546835,9.0,5.0,2023,null,1695254400000,2023-09-21
20230921_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,4.933532408186695,9.0,5.0,2023,null,1695254400000,2023-09-21
20230926_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,3.803487060895931,9.0,6.0,2023,null,1695686400000,2023-09-26
20230926_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,3.9605273489968713,9.0,6.0,2023,null,1695686400000,2023-09-26
20231001_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,29.34251943850049,10.0,1.0,2023,null,1696118400000,2023-10-01
20231001_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.494110908391794,10.0,1.0,2023,null,1696118400000,2023-10-01
20231006_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,19.101554137585207,10.0,2.0,2023,null,1696550400000,2023-10-06
20231006_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.184772970788764,10.0,2.0,2023,null,1696550400000,2023-10-06
20231011_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,6.249288464215846,10.0,3.0,2023,null,1696982400000,2023-10-11
20231011_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,4.3984045281252095,10.0,3.0,2023,null,1696982400000,2023-10-11
20231016_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,16.29094241273169,10.0,4.0,2023,null,1697414400000,2023-10-16
20231016_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,16.782743928736206,10.0,4.0,2023,null,1697414400000,2023-10-16
20231021_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,10.784979595857507,10.0,5.0,2023,null,1697846400000,2023-10-21
20231021_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,2.911166517314278,10.0,5.0,2023,null,1697846400000,2023-10-21
20231026_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,67.52763921700272,10.0,6.0,2023,null,1698278400000,2023-10-26
20231026_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,11.943230853654947,10.0,6.0,2023,null,1698278400000,2023-10-26
20231101_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,121.69686900618808,11.0,1.0,2023,null,1698796800000,2023-11-01
20231101_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,58.29097740146708,11.0,1.0,2023,null,1698796800000,2023-11-01
20231106_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,62.83649408178391,11.0,2.0,2023,null,1699228800000,2023-11-06
20231106_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,41.61257750409642,11.0,2.0,2023,null,1699228800000,2023-11-06
20231111_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,115.8356367123672,11.0,3.0,2023,null,1699660800000,2023-11-11
20231111_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,21.077670960318144,11.0,3.0,2023,null,1699660800000,2023-11-11
20231116_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,157.0918283300462,11.0,4.0,2023,null,1700092800000,2023-11-16
20231116_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,33.5881377098656,11.0,4.0,2023,null,1700092800000,2023-11-16
20231121_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,111.30665265251608,11.0,5.0,2023,null,1700524800000,2023-11-21
20231121_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,59.91414006883978,11.0,5.0,2023,null,1700524800000,2023-11-21
20231126_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,8.135779128355138,11.0,6.0,2023,null,1700956800000,2023-11-26
20231126_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,17.217003699164525,11.0,6.0,2023,null,1700956800000,2023-11-26
20231201_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,11.76086087320365,12.0,1.0,2023,null,1701388800000,2023-12-01
20231201_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,3.8462040856038504,12.0,1.0,2023,null,1701388800000,2023-12-01
